DOI,Journal,Pub_year,StudyID,Species,Species_common,Phylum,Class,Order,Family,Genus,CohortID,Exp_groupID,Con_groupID,Data_source,Data_file,Comparisons,Con_Mean,Con_SE,Con_SD,Con_N,Exp_Mean,Exp_SE,Exp_SD,Exp_N
,,2013,Dominoni_2013a,Turdus merula ,European blackbirds ,Chordata,Aves,Passeriformes,Turdidae,Turdus,Coh1,Exp1,Con1,Fig1,Dominoni_2013_Chapter5_Fig1,rural habitats （ZT21），0.3lux vs 0.0001lux,2.586538,0.081731,0.258455,10,2.317308,0.173077,0.547317,10
,,2013,Dominoni_2013a,Turdus merula ,European blackbirds ,Chordata,Aves,Passeriformes,Turdidae,Turdus,Coh1,Exp1,Con1,Fig1,Dominoni_2013_Chapter5_Fig1,rural habitats （ZT24），0.3lux vs 0.0001lux,2.326923,0.192308,0.608130,10,2.153846,0.182692,0.577724,10
,,2013,Dominoni_2013a,Turdus merula ,European blackbirds ,Chordata,Aves,Passeriformes,Turdidae,Turdus,Coh1,Exp1,Con1,Fig1,Dominoni_2013_Chapter5_Fig1,rural habitats （ZT03），0.3lux vs 0.0001lux,1.932692,0.206731,0.653740,10,1.548077,0.197115,0.623334,10
,,2013,Dominoni_2013a,Turdus merula ,European blackbirds ,Chordata,Aves,Passeriformes,Turdidae,Turdus,Coh2,Exp1,Con1,Fig1,Dominoni_2013_Chapter5_Fig1,urban habitats （ZT12），0.3lux vs 0.0001lux,1.259615,0.149038,0.447115,9,1.355769,0.139423,0.440894,10
,,2013,Dominoni_2013a,Turdus merula ,European blackbirds ,Chordata,Aves,Passeriformes,Turdidae,Turdus,Coh2,Exp1,Con1,Fig1,Dominoni_2013_Chapter5_Fig1,urban habitats （ZT21），0.3lux vs 0.0001lux,2.480769,0.057692,0.173077,9,2.346154,0.120192,0.380081,10
,,2013,Dominoni_2013a,Turdus merula ,European blackbirds ,Chordata,Aves,Passeriformes,Turdidae,Turdus,Coh2,Exp1,Con1,Fig1,Dominoni_2013_Chapter5_Fig1,urban habitats （ZT24），0.3lux vs 0.0001lux,2.519231,0.139423,0.418269,9,2.125000,0.149038,0.471301,10
,,2013,Dominoni_2013a,Turdus merula ,European blackbirds ,Chordata,Aves,Passeriformes,Turdidae,Turdus,Coh2,Exp1,Con1,Fig1,Dominoni_2013_Chapter5_Fig1,urban habitats （ZT03），0.3lux vs 0.0001lux,2.192308,0.125000,0.375000,9,2.153846,0.197115,0.623334,10
,,2013,Dominoni_2013a,Turdus merula ,European blackbirds ,Chordata,Aves,Passeriformes,Turdidae,Turdus,Coh1,Exp2,Con2,Fig1,Dominoni_2013_Chapter5_Fig1,rural habitats （ZT12），0.3lux vs 0.0001lux,1.019231,0.110577,0.349675,10,1.028846,0.086538,0.273659,10
,,2013,Dominoni_2013a,Turdus merula ,European blackbirds ,Chordata,Aves,Passeriformes,Turdidae,Turdus,Coh1,Exp2,Con2,Fig1,Dominoni_2013_Chapter5_Fig1,rural habitats （ZT18），0.3lux vs 0.0001lux,2.009615,0.149038,0.471301,10,1.644231,0.153846,0.486504,10
,,2013,Dominoni_2013a,Turdus merula ,European blackbirds ,Chordata,Aves,Passeriformes,Turdidae,Turdus,Coh1,Exp2,Con2,Fig1,Dominoni_2013_Chapter5_Fig1,rural habitats （ZT24），0.3lux vs 0.0001lux,2.096154,0.182692,0.577724,10,2.173077,0.163462,0.516911,10
,,2013,Dominoni_2013a,Turdus merula ,European blackbirds ,Chordata,Aves,Passeriformes,Turdidae,Turdus,Coh1,Exp2,Con2,Fig1,Dominoni_2013_Chapter5_Fig1,rural habitats （ZT06），0.3lux vs 0.0001lux,2.192308,0.125000,0.395285,10,1.125000,0.139423,0.440894,10
,,2013,Dominoni_2013a,Turdus merula ,European blackbirds ,Chordata,Aves,Passeriformes,Turdidae,Turdus,Coh2,Exp2,Con2,Fig1,Dominoni_2013_Chapter5_Fig1,urban habitats （ZT12），0.3lux vs 0.0001lux,0.980769,0.072115,0.216346,9,1.038462,0.096154,0.304065,10
,,2013,Dominoni_2013a,Turdus merula ,European blackbirds ,Chordata,Aves,Passeriformes,Turdidae,Turdus,Coh2,Exp2,Con2,Fig1,Dominoni_2013_Chapter5_Fig1,urban habitats （ZT18），0.3lux vs 0.0001lux,2.019231,0.149038,0.447115,9,1.548077,0.144231,0.456098,10
,,2013,Dominoni_2013a,Turdus merula ,European blackbirds ,Chordata,Aves,Passeriformes,Turdidae,Turdus,Coh2,Exp2,Con2,Fig1,Dominoni_2013_Chapter5_Fig1,urban habitats （ZT24），0.3lux vs 0.0001lux,2.298077,0.038462,0.115385,9,2.105769,0.197115,0.623334,10
,,2013,Dominoni_2013a,Turdus merula ,European blackbirds ,Chordata,Aves,Passeriformes,Turdidae,Turdus,Coh2,Exp2,Con2,Fig1,Dominoni_2013_Chapter5_Fig1,urban habitats （ZT06），0.3lux vs 0.0001lux,2.009615,0.235577,0.706731,9,1.163462,0.144231,0.456098,10
10.1016/0016-6480(79)90031-5,General and Comparative Endocrinology,1979,Firth_1979,Trachydosaurus rugosus,scincid lizard,Chordata,Reptilia,Squamata,Scincidae,Trachydosaurus,Coh1,Exp1,Con1,fig1+fig2,Firth_1979_fig1+fig2,LD vs. LL,39.510000,4.730000,10.576602,5,50.270000,15.140000,45.420000,9
10.1016/0016-6480(79)90031-5,General and Comparative Endocrinology,1979,Firth_1979,Trachydosaurus rugosus,scincid lizard,Chordata,Reptilia,Squamata,Scincidae,Trachydosaurus,Coh1,Exp1,Con1,fig1+fig2,Firth_1979_fig1+fig2,LD vs. LL,124.560000,36.690000,127.097888,12,23.780000,5.950000,16.829141,8
10.1016/0016-6480(79)90031-5,General and Comparative Endocrinology,1979,Firth_1979,Trachydosaurus rugosus,scincid lizard,Chordata,Reptilia,Squamata,Scincidae,Trachydosaurus,Coh1,Exp1,Con1,fig1+fig2,Firth_1979_fig1+fig2,LD vs. LL,7.260000,7.110000,25.635470,13,30.270000,11.360000,34.080000,9
10.1016/0016-6480(79)90031-5,General and Comparative Endocrinology,1979,Firth_1979,Trachydosaurus rugosus,scincid lizard,Chordata,Reptilia,Squamata,Scincidae,Trachydosaurus,Coh1,Exp1,Con1,fig1+fig2,Firth_1979_fig1+fig2,LD vs. LL,41.430000,7.690000,27.726689,13,60.000000,15.140000,45.420000,9
10.1016/0016-6480(79)90031-5,General and Comparative Endocrinology,1979,Firth_1979,Trachydosaurus rugosus,scincid lizard,Chordata,Reptilia,Squamata,Scincidae,Trachydosaurus,Coh1,Exp1,Con2,fig1+fig2,Firth_1979_fig1+fig2,LD vs. LL,12.500000,3.570000,10.710000,9,30.270000,11.360000,34.080000,9
10.1016/0016-6480(79)90031-5,General and Comparative Endocrinology,1979,Firth_1979,Trachydosaurus rugosus,scincid lizard,Chordata,Reptilia,Squamata,Scincidae,Trachydosaurus,Coh1,Exp1,Con2,fig1+fig2,Firth_1979_fig1+fig2,LD vs. LL,46.130000,11.900000,41.222809,12,23.780000,5.950000,16.829141,8
10.1016/0016-6480(79)90031-5,General and Comparative Endocrinology,1979,Firth_1979,Trachydosaurus rugosus,scincid lizard,Chordata,Reptilia,Squamata,Scincidae,Trachydosaurus,Coh1,Exp1,Con3,fig1+fig2,Firth_1979_fig1+fig2,LD vs. LL,20.250000,2.960000,7.250490,6,60.000000,15.140000,45.420000,9
10.1016/0016-6480(79)90031-5,General and Comparative Endocrinology,1979,Firth_1979,Trachydosaurus rugosus,scincid lizard,Chordata,Reptilia,Squamata,Scincidae,Trachydosaurus,Coh1,Exp1,Con3,fig1+fig2,Firth_1979_fig1+fig2,LD vs. LL,35.470000,2.960000,7.250490,6,30.270000,11.360000,34.080000,9
10.1016/0016-6480(79)90031-5,General and Comparative Endocrinology,1979,Firth_1979,Trachydosaurus rugosus,scincid lizard,Chordata,Reptilia,Squamata,Scincidae,Trachydosaurus,Coh1,Exp1,Con3,fig1+fig2,Firth_1979_fig1+fig2,LD vs. LL,40.050000,5.320000,13.031285,6,50.270000,15.140000,45.420000,9
10.1016/0016-6480(79)90031-5,General and Comparative Endocrinology,1979,Firth_1979,Trachydosaurus rugosus,scincid lizard,Chordata,Reptilia,Squamata,Scincidae,Trachydosaurus,Coh1,Exp1,Con3,fig1+fig2,Firth_1979_fig1+fig2,LD vs. LL,85.420000,21.870000,57.862581,7,23.780000,5.950000,16.829141,8
10.1016/0006-8993(83)90089-6,Brain Research,1983,Reiter_1983b,Spermophilus richardsonii,Richardson's ground squirrel,Chordata,Mammalia,Rodentia,Sciuridae,Spermophilus,Coh1,Exp1,Con1,fig2,Reiter_1983_fig2,dark at night vs. 925 μW/cm2 at night,69.200000,25.950000,68.657247,7,69.200000,25.950000,68.657247,7
10.1016/0006-8993(83)90089-6,Brain Research,1983,Reiter_1983b,Spermophilus richardsonii,Richardson's ground squirrel,Chordata,Mammalia,Rodentia,Sciuridae,Spermophilus,Coh1,Exp2,Con1,fig2,Reiter_1983_fig2,dark at night vs. 1850 μW/cm2 at night,69.200000,25.950000,68.657247,7,69.200000,25.950000,68.657247,7
10.1016/0006-8993(83)90089-6,Brain Research,1983,Reiter_1983b,Spermophilus richardsonii,Richardson's ground squirrel,Chordata,Mammalia,Rodentia,Sciuridae,Spermophilus,Coh1,Exp1,Con1,fig2,Reiter_1983_fig2,dark at night vs. 925 μW/cm2 at night,855.560000,227.930000,603.046096,7,432.530000,138.410000,366.198439,7
10.1016/0006-8993(83)90089-6,Brain Research,1983,Reiter_1983b,Spermophilus richardsonii,Richardson's ground squirrel,Chordata,Mammalia,Rodentia,Sciuridae,Spermophilus,Coh1,Exp2,Con1,fig2,Reiter_1983_fig2,dark at night vs. 1850 μW/cm2 at night,855.560000,227.930000,603.046096,7,752.590000,181.660000,480.627183,7
10.1016/0006-8993(83)90089-6,Brain Research,1983,Reiter_1983b,Spermophilus richardsonii,Richardson's ground squirrel,Chordata,Mammalia,Rodentia,Sciuridae,Spermophilus,Coh1,Exp1,Con1,fig2,Reiter_1983_fig2,dark at night vs. 925 μW/cm2 at night,1219.720000,285.470000,755.282627,7,743.950000,173.010000,457.741434,7
10.1016/0006-8993(83)90089-6,Brain Research,1983,Reiter_1983b,Spermophilus richardsonii,Richardson's ground squirrel,Chordata,Mammalia,Rodentia,Sciuridae,Spermophilus,Coh1,Exp2,Con1,fig2,Reiter_1983_fig2,dark at night vs. 1850 μW/cm2 at night,1219.720000,285.470000,755.282627,7,484.430000,86.500000,228.857488,7
10.1016/0006-8993(83)90089-6,Brain Research,1983,Reiter_1983b,Spermophilus richardsonii,Richardson's ground squirrel,Chordata,Mammalia,Rodentia,Sciuridae,Spermophilus,Coh1,Exp1,Con1,fig2,Reiter_1983_fig2,dark at night vs. 925 μW/cm2 at night,1738.750000,276.820000,732.396878,7,1513.840000,155.710000,411.969937,7
10.1016/0006-8993(83)90089-6,Brain Research,1983,Reiter_1983b,Spermophilus richardsonii,Richardson's ground squirrel,Chordata,Mammalia,Rodentia,Sciuridae,Spermophilus,Coh1,Exp2,Con1,fig2,Reiter_1983_fig2,dark at night vs. 1850 μW/cm2 at night,1738.750000,276.820000,732.396878,7,692.040000,121.100000,320.400484,7
10.1016/0006-8993(83)90089-6,Brain Research,1983,Reiter_1983b,Spermophilus richardsonii,Richardson's ground squirrel,Chordata,Mammalia,Rodentia,Sciuridae,Spermophilus,Coh1,Exp1,Con1,fig2,Reiter_1983_fig2,dark at night vs. 925 μW/cm2 at night,60.550000,25.950000,68.657247,7,181.660000,25.960000,68.683704,7
10.1016/0006-8993(83)90089-6,Brain Research,1983,Reiter_1983b,Spermophilus richardsonii,Richardson's ground squirrel,Chordata,Mammalia,Rodentia,Sciuridae,Spermophilus,Coh1,Exp2,Con1,fig2,Reiter_1983_fig2,dark at night vs. 1850 μW/cm2 at night,60.550000,25.950000,68.657247,7,121.110000,25.950000,68.657247,7
10.1016/0006-8993(83)90089-6,Brain Research,1983,Reiter_1983b,Spermophilus richardsonii,Richardson's ground squirrel,Chordata,Mammalia,Rodentia,Sciuridae,Spermophilus,Coh2,Exp3,Con2,fig3,Reiter_1983_fig3,dark vs. 5 mins after lights on ,1804.730000,243.050000,687.449213,8,1227.180000,201.420000,569.701792,8
10.1016/0006-8993(83)90089-6,Brain Research,1983,Reiter_1983b,Spermophilus richardsonii,Richardson's ground squirrel,Chordata,Mammalia,Rodentia,Sciuridae,Spermophilus,Coh2,Exp4,Con2,fig3,Reiter_1983_fig3,dark vs. 15 mins after lights on ,1804.730000,243.050000,687.449213,8,746.030000,340.260000,962.400614,8
10.1016/0006-8993(83)90089-6,Brain Research,1983,Reiter_1983b,Spermophilus richardsonii,Richardson's ground squirrel,Chordata,Mammalia,Rodentia,Sciuridae,Spermophilus,Coh2,Exp5,Con2,fig3,Reiter_1983_fig3,dark vs. 30 mins after lights on ,1804.730000,243.050000,687.449213,8,312.520000,76.390000,216.063548,8
10.1016/0006-8993(83)90089-6,Brain Research,1983,Reiter_1983b,Spermophilus richardsonii,Richardson's ground squirrel,Chordata,Mammalia,Rodentia,Sciuridae,Spermophilus,Coh3,Exp6,Con3,fig4,Reiter_1983_fig4,Con measured at ZT19.5 vs. 5 s light exposure after ZT19.5 returned to dark measured at ZT20,1924.910000,122.870000,347.528841,8,723.550000,225.260000,637.131494,8
10.1016/0006-8993(83)90089-6,Brain Research,1983,Reiter_1983b,Spermophilus richardsonii,Richardson's ground squirrel,Chordata,Mammalia,Rodentia,Sciuridae,Spermophilus,Coh3,Exp7,Con3,fig4,Reiter_1983_fig4,Con measured at ZT19.5 vs. 5 mins light exposure after ZT19.5 returned to dark measured at ZT20,1924.910000,122.870000,347.528841,8,334.470000,116.040000,328.210684,8
10.1016/0006-8993(83)90089-6,Brain Research,1983,Reiter_1983b,Spermophilus richardsonii,Richardson's ground squirrel,Chordata,Mammalia,Rodentia,Sciuridae,Spermophilus,Coh3,Exp8,Con3,fig4,Reiter_1983_fig4,Con measured at ZT19.5 vs. 30 mins light exposure after ZT19.5 and then measured,1924.910000,122.870000,347.528841,8,375.430000,75.090000,212.386593,8
10.1016/0006-8993(83)90089-6,Brain Research,1983,Reiter_1983b,Spermophilus richardsonii,Richardson's ground squirrel,Chordata,Mammalia,Rodentia,Sciuridae,Spermophilus,Coh4,Exp9,Con4,fig5,Reiter_1983_fig5,Con measured at ZT19.5 vs. 30 mins light exposure measured at ZT20,1878.750000,212.520000,562.275069,7,392.740000,70.850000,187.451480,7
10.1016/0006-8993(83)90089-6,Brain Research,1983,Reiter_1983b,Spermophilus richardsonii,Richardson's ground squirrel,Chordata,Mammalia,Rodentia,Sciuridae,Spermophilus,Coh4,Exp9,Con4,fig5,Reiter_1983_fig5,Con measured at ZT19.5 vs. 30 mins light exposure measured at ZT20.5,1878.750000,212.520000,562.275069,7,1233.010000,307.010000,812.272110,7
10.1016/0006-8993(83)90089-6,Brain Research,1983,Reiter_1983b,Spermophilus richardsonii,Richardson's ground squirrel,Chordata,Mammalia,Rodentia,Sciuridae,Spermophilus,Coh4,Exp9,Con4,fig5,Reiter_1983_fig5,Con measured at ZT19.5 vs. 30 mins light exposure measured at ZT21.5,1878.750000,212.520000,562.275069,7,2758.100000,519.560000,1374.626551,7
10.1016/0006-8993(83)90089-6,Brain Research,1983,Reiter_1983b,Spermophilus richardsonii,Richardson's ground squirrel,Chordata,Mammalia,Rodentia,Sciuridae,Spermophilus,Coh4,Exp9,Con4,fig5,Reiter_1983_fig5,Con measured at ZT19.5 vs. 30 mins light exposure measured at ZT22.5,1878.750000,212.520000,562.275069,7,1638.170000,248.000000,656.146325,7
10.1016/0006-8993(83)90089-6,Brain Research,1983,Reiter_1983b,Spermophilus richardsonii,Richardson's ground squirrel,Chordata,Mammalia,Rodentia,Sciuridae,Spermophilus,Coh4,Exp9,Con5,fig5,Reiter_1983_fig5,Con measured at ZT22.5 vs. 30 mins light exposure measured at ZT22.5,2076.970000,177.120000,468.615472,7,1638.170000,248.000000,656.146325,7
10.1111/j.1600-079X.1985.tb00717.x,Journal of Pineal Research,1985,Nürnberger_1985,Sigmodon bispidus,cotton rat,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Coh1,Exp1,Con1,fig1,Nürnberger_1985_fig1,dark vs. 1 s light exposure with 16000 μW/cm2,78.260000,25.830000,63.270320,6,7.160000,2.810000,6.883066,6
10.1111/j.1600-079X.1985.tb00717.x,Journal of Pineal Research,1985,Nürnberger_1985,Sigmodon bispidus,cotton rat,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Coh1,Exp2,Con1,fig1,Nürnberger_1985_fig1,dark vs. 5 s light exposure with 16000 μW/cm2,78.260000,25.830000,63.270320,6,12.280000,4.350000,10.655280,6
10.1111/j.1600-079X.1985.tb00717.x,Journal of Pineal Research,1985,Nürnberger_1985,Sigmodon bispidus,cotton rat,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Coh1,Exp3,Con1,fig1,Nürnberger_1985_fig1,dark vs. 15 mins light exposure with 16000 μW/cm2,78.260000,25.830000,63.270320,6,2.560000,2.550000,6.246199,6
10.1111/j.1600-079X.1985.tb00717.x,Journal of Pineal Research,1985,Nürnberger_1985,Sigmodon bispidus,cotton rat,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Coh1,Exp1,Con1,fig1,Nürnberger_1985_fig1,dark vs. 1 s light exposure with 16000 μW/cm2,78.260000,25.830000,63.270320,6,16.880000,7.420000,18.175214,6
10.1111/j.1600-079X.1985.tb00717.x,Journal of Pineal Research,1985,Nürnberger_1985,Sigmodon bispidus,cotton rat,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Coh1,Exp2,Con1,fig1,Nürnberger_1985_fig1,dark vs. 5 s light exposure with 16000 μW/cm2,78.260000,25.830000,63.270320,6,6.390000,3.580000,8.769173,6
10.1111/j.1600-079X.1985.tb00717.x,Journal of Pineal Research,1985,Nürnberger_1985,Sigmodon bispidus,cotton rat,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Coh1,Exp4,Con1,fig1,Nürnberger_1985_fig1,dark vs. 30 mins light exposure with 16000 μW/cm2,78.260000,25.830000,63.270320,6,2.300000,1.790000,4.384587,6
10.1111/j.1600-079X.1985.tb00717.x,Journal of Pineal Research,1985,Nürnberger_1985,Sigmodon bispidus,cotton rat,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Coh1,Exp5,Con2,fig2,Nürnberger_1985_fig2,dark vs. 3.2 μW/cm2 light exposure for 5 s,33.780000,4.480000,10.973714,6,25.420000,3.150000,7.715893,6
10.1111/j.1600-079X.1985.tb00717.x,Journal of Pineal Research,1985,Nürnberger_1985,Sigmodon bispidus,cotton rat,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Coh1,Exp6,Con2,fig2,Nürnberger_1985_fig2,dark vs. 32 μW/cm2 light exposure  for 5 s,33.780000,4.480000,10.973714,6,34.870000,6.900000,16.901479,6
10.1111/j.1600-079X.1985.tb00717.x,Journal of Pineal Research,1985,Nürnberger_1985,Sigmodon bispidus,cotton rat,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Coh1,Exp7,Con2,fig2,Nürnberger_1985_fig2,dark vs. 320 μW/cm2 light exposure for 5 s,33.780000,4.480000,10.973714,6,26.030000,5.820000,14.256030,6
10.1111/j.1600-079X.1985.tb00717.x,Journal of Pineal Research,1985,Nürnberger_1985,Sigmodon bispidus,cotton rat,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Coh1,Exp8,Con2,fig2,Nürnberger_1985_fig2,dark vs. 3200 μW/cm2 light exposure for 5 s,33.780000,4.480000,10.973714,6,37.170000,8.360000,20.477734,6
10.1111/j.1600-079X.1985.tb00717.x,Journal of Pineal Research,1985,Nürnberger_1985,Sigmodon bispidus,cotton rat,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Coh1,Exp9,Con2,fig2,Nürnberger_1985_fig2,dark vs. 32000 μW/cm2 light exposure for 5 s,33.780000,4.480000,10.973714,6,11.260000,4.360000,10.679775,6
10.1111/j.1600-079X.1985.tb00717.x,Journal of Pineal Research,1985,Nürnberger_1985,Sigmodon bispidus,cotton rat,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Coh1,Exp10,Con2,fig2,Nürnberger_1985_fig2,dark vs. 160000 μW/cm2 light exposure for 5 s,33.780000,4.480000,10.973714,6,2.780000,1.570000,3.845699,6
10.1111/j.1600-079X.1985.tb00717.x,Journal of Pineal Research,1985,Nürnberger_1985,Sigmodon bispidus,cotton rat,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Coh1,Exp11,Con3,fig3,Nürnberger_1985_fig3,dark vs. 0.32 μW/cm2 light exposure for half an hour,41.070000,7.260000,17.783296,6,36.100000,7.730000,18.934556,6
10.1111/j.1600-079X.1985.tb00717.x,Journal of Pineal Research,1985,Nürnberger_1985,Sigmodon bispidus,cotton rat,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Coh1,Exp12,Con4,fig4,Nürnberger_1985_fig4,Saline injection measured before lights on vs. Saline injection measured after 30 mins light exposure,43.530000,13.420000,32.872152,6,9.410000,3.060000,7.495439,6
10.1111/j.1600-079X.1985.tb00717.x,Journal of Pineal Research,1985,Nürnberger_1985,Sigmodon bispidus,cotton rat,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Coh1,Exp13,Con5,fig4,Nürnberger_1985_fig4,norepinephrine injection measured before lights on vs. norepinephrine injection measured after 30 mins light exposure,18.350000,6.120000,14.990877,6,5.410000,2.350000,5.756301,6
10.1111/j.1600-079X.1985.tb00717.x,Journal of Pineal Research,1985,Nürnberger_1985,Sigmodon bispidus,cotton rat,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Coh1,Exp14,Con6,fig4,Nürnberger_1985_fig4,isoproterenol injection measured before lights on vs. isoproterenol injection measured after 30 mins light exposure,68.000000,21.410000,52.443575,6,14.710000,6.360000,15.578755,6
10.1016/0300-9629(86)90382-8,"Comparative Biochemistry and physiology. A, Comparative Physiology",1986,Underwood_1986,Anolis carolinensis,llizard,Chordata,Reptilia,Squamata,Dactyloidae,Anolis,Coh1,Exp1,Con1,fig1,Underwood_1986_fig1,dark vs. 1 h direct sunlight,201.880000,48.120000,117.869446,6,202.830000,26.410000,64.691024,6
10.1016/0300-9629(86)90382-8,"Comparative Biochemistry and physiology. A, Comparative Physiology",1986,Underwood_1986,Anolis carolinensis,llizard,Chordata,Reptilia,Squamata,Dactyloidae,Anolis,Coh2,Exp2,Con2,fig1,Underwood_1986_fig1,dark vs. 1 h indirect sunlight,312.260000,28.300000,120.066731,18,283.960000,27.360000,122.357640,20
10.1016/0300-9629(86)90382-8,"Comparative Biochemistry and physiology. A, Comparative Physiology",1986,Underwood_1986,Anolis carolinensis,llizard,Chordata,Reptilia,Squamata,Dactyloidae,Anolis,Coh2,Exp3,Con3,fig1,Underwood_1986_fig1,dark vs. 2 h indirect sunlight,296.230000,21.700000,89.471392,17,366.040000,30.190000,128.085322,18
10.1016/0300-9629(86)90382-8,"Comparative Biochemistry and physiology. A, Comparative Physiology",1986,Underwood_1986,Anolis carolinensis,llizard,Chordata,Reptilia,Squamata,Dactyloidae,Anolis,Coh3,Exp4,Con4,fig1,Underwood_1986_fig1,dark vs. 1 h mixed light,179.250000,24.530000,84.974413,12,266.980000,52.830000,183.008488,12
10.1016/0300-9629(86)90382-8,"Comparative Biochemistry and physiology. A, Comparative Physiology",1986,Underwood_1986,Anolis carolinensis,llizard,Chordata,Reptilia,Squamata,Dactyloidae,Anolis,Coh3,Exp5,Con5,fig1,Underwood_1986_fig1,dark vs. 2 h mixed light,137.740000,18.870000,62.584710,11,136.790000,20.650000,77.265225,14
10.1016/j.cbpb.2004.06.012,Comparative Biochemistry and Physiology Part A: Molecular & Integrative Physiology,2004,Wright_2004,Rana catesbeiana,bullfrog tadpole,Chordata,Amphibia,Anura,Ranidae,Rana,Coh1,Exp1,Con1,fig1 + fig2,Wright_2004_fig1 + fig2,LD vs. LL at prometamorphosis,230.530000,50.530000,112.988515,5,126.920000,67.950000,151.940819,5
10.1016/j.cbpb.2004.06.012,Comparative Biochemistry and Physiology Part A: Molecular & Integrative Physiology,2004,Wright_2004,Rana catesbeiana,bullfrog tadpole,Chordata,Amphibia,Anura,Ranidae,Rana,Coh1,Exp1,Con1,fig1 + fig2,Wright_2004_fig1 + fig2,LD vs. LL at prometamorphosis,145.260000,44.210000,98.856565,5,98.720000,31.770000,71.039880,5
10.1016/j.cbpb.2004.06.012,Comparative Biochemistry and Physiology Part A: Molecular & Integrative Physiology,2004,Wright_2004,Rana catesbeiana,bullfrog tadpole,Chordata,Amphibia,Anura,Ranidae,Rana,Coh1,Exp1,Con1,fig1 + fig2,Wright_2004_fig1 + fig2,LD vs. LL at prometamorphosis,172.110000,42.630000,95.323578,5,26.920000,17.950000,40.137420,5
10.1016/j.cbpb.2004.06.012,Comparative Biochemistry and Physiology Part A: Molecular & Integrative Physiology,2004,Wright_2004,Rana catesbeiana,bullfrog tadpole,Chordata,Amphibia,Anura,Ranidae,Rana,Coh1,Exp1,Con1,fig1 + fig2,Wright_2004_fig1 + fig2,LD vs. LL at prometamorphosis,97.890000,33.680000,75.310769,5,41.030000,7.690000,17.195363,5
10.1016/j.cbpb.2004.06.012,Comparative Biochemistry and Physiology Part A: Molecular & Integrative Physiology,2004,Wright_2004,Rana catesbeiana,bullfrog tadpole,Chordata,Amphibia,Anura,Ranidae,Rana,Coh1,Exp1,Con1,fig1 + fig2,Wright_2004_fig1 + fig2,LD vs. LL at prometamorphosis,180.000000,63.150000,141.207693,5,174.360000,57.700000,129.021122,5
10.1016/j.cbpb.2004.06.012,Comparative Biochemistry and Physiology Part A: Molecular & Integrative Physiology,2004,Wright_2004,Rana catesbeiana,bullfrog tadpole,Chordata,Amphibia,Anura,Ranidae,Rana,Coh1,Exp1,Con1,fig1 + fig2,Wright_2004_fig1 + fig2,LD vs. LL at prometamorphosis,156.320000,36.320000,81.213989,5,76.920000,20.510000,45.861754,5
10.1016/j.cbpb.2004.06.012,Comparative Biochemistry and Physiology Part A: Molecular & Integrative Physiology,2004,Wright_2004,Rana catesbeiana,bullfrog tadpole,Chordata,Amphibia,Anura,Ranidae,Rana,Coh1,Exp1,Con1,fig1 + fig2,Wright_2004_fig1 + fig2,LD vs. LL at prometamorphosis,129.470000,55.260000,123.565116,5,102.560000,52.560000,117.527733,5
10.1016/j.cbpb.2004.06.012,Comparative Biochemistry and Physiology Part A: Molecular & Integrative Physiology,2004,Wright_2004,Rana catesbeiana,bullfrog tadpole,Chordata,Amphibia,Anura,Ranidae,Rana,Coh1,Exp1,Con1,fig1 + fig2,Wright_2004_fig1 + fig2,LD vs. LL at prometamorphosis,11.770000,2.870000,6.417515,5,62.190000,12.960000,28.979441,5
10.1016/j.cbpb.2004.06.012,Comparative Biochemistry and Physiology Part A: Molecular & Integrative Physiology,2004,Wright_2004,Rana catesbeiana,bullfrog tadpole,Chordata,Amphibia,Anura,Ranidae,Rana,Coh1,Exp1,Con1,fig1 + fig2,Wright_2004_fig1 + fig2,LD vs. LL at prometamorphosis,16.940000,6.610000,14.780409,5,31.840000,7.960000,17.799101,5
10.1016/j.cbpb.2004.06.012,Comparative Biochemistry and Physiology Part A: Molecular & Integrative Physiology,2004,Wright_2004,Rana catesbeiana,bullfrog tadpole,Chordata,Amphibia,Anura,Ranidae,Rana,Coh1,Exp1,Con1,fig1 + fig2,Wright_2004_fig1 + fig2,LD vs. LL at prometamorphosis,26.990000,10.340000,23.120943,5,34.830000,7.960000,17.799101,5
